playerName,seasonStartYear,salary,inflationAdjSalary
DeShawn Stevenson,2008,"$3,616,072","$4,489,967"
Fabricio Oberto,2008,"$3,600,000","$4,470,011"
Robert Swift,2008,"$3,579,131","$4,444,099"
Brian Cook,2008,"$3,500,000","$4,345,844"
Roger Mason,2008,"$3,500,000","$4,345,844"
Russell Westbrook,2008,"$3,493,680","$4,337,997"
Charlie Villanueva,2008,"$3,448,050","$4,281,339"
Shelden Williams,2008,"$3,395,760","$4,216,412"
Willie Green,2008,"$3,388,000","$4,206,777"
Charlie Bell,2008,"$3,354,480","$4,165,156"
Keyon Dooling,2008,"$3,300,000","$4,097,510"
Jeff Green,2008,"$3,287,640","$4,082,163"
Eduardo Najera,2008,"$3,250,000","$4,035,427"
Chucky Atkins,2008,"$3,240,000","$4,023,010"
Brian Scalabrine,2008,"$3,206,897","$3,981,907"
Kris Humphries,2008,"$3,200,000","$3,973,343"
Channing Frye,2008,"$3,163,769","$3,928,356"
Kevin Love,2008,"$3,163,680","$3,928,246"
Luis Scola,2008,"$3,100,667","$3,850,004"
Trevor Ariza,2008,"$3,100,000","$3,849,176"
Damien Wilkins,2008,"$3,100,000","$3,849,176"
Marc Gasol,2008,"$3,093,333","$3,840,898"
Brandon Roy,2008,"$3,084,240","$3,829,607"
Carl Landry,2008,"$3,000,000","$3,725,009"
Matt Bonner,2008,"$2,987,000","$3,708,868"
Yi Jianlian,2008,"$2,986,080","$3,707,725"
Ike Diogu,2008,"$2,912,823","$3,616,764"
Kelenna Azubuike,2008,"$2,900,000","$3,600,842"
Danilo Gallinari,2008,"$2,873,520","$3,567,963"
Didier Ilunga-Mbenga,2008,"$2,852,599","$3,541,985"
Randy Foye,2008,"$2,815,560","$3,495,996"
Andrew Bynum,2008,"$2,769,300","$3,438,556"
Andray Blatche,2008,"$2,739,669","$3,401,764"
Corey Brewer,2008,"$2,725,920","$3,384,692"
Sean May,2008,"$2,661,027","$3,304,117"
Eddie House,2008,"$2,650,000","$3,290,425"
Mark Madsen,2008,"$2,630,000","$3,265,591"
Eric Gordon,2008,"$2,623,200","$3,257,148"
Rashad McCants,2008,"$2,620,126","$3,253,331"
Dorell Wright,2008,"$2,612,835","$3,244,278"
Rudy Gay,2008,"$2,579,400","$3,202,763"
Keith Bogans,2008,"$2,565,000","$3,184,883"
Jackie Butler,2008,"$2,552,000","$3,168,741"
Maurice Evans,2008,"$2,500,000","$3,104,174"
Tony Allen,2008,"$2,500,000","$3,104,174"
Chris Mihm,2008,"$2,500,000","$3,104,174"
Craig Smith,2008,"$2,500,000","$3,104,174"
Michael Finley,2008,"$2,500,000","$3,104,174"
Brandan Wright,2008,"$2,497,320","$3,100,847"
Jason Hart,2008,"$2,484,000","$3,084,308"
Joey Graham,2008,"$2,449,184","$3,041,078"
Joe Alexander,2008,"$2,403,120","$2,983,881"
Danny Granger,2008,"$2,329,805","$2,892,848"
Damon Stoudamire,2008,"$2,325,000","$2,886,882"
Ricky Davis,2008,"$2,300,000","$2,855,840"
Sebastian Telfair,2008,"$2,300,000","$2,855,840"
Joakim Noah,2008,"$2,295,480","$2,850,228"
Maceo Baston,2008,"$2,272,860","$2,822,141"
Saer Sene,2008,"$2,252,400","$2,796,737"
Tyronn Lue,2008,"$2,250,000","$2,793,757"
DJ Augustin,2008,"$2,208,960","$2,742,799"
Spencer Hawes,2008,"$2,180,760","$2,707,784"
JJ Redick,2008,"$2,139,720","$2,656,825"
Hakim Warrick,2008,"$2,119,102","$2,631,225"
Brook Lopez,2008,"$2,098,560","$2,605,718"
Jarron Collins,2008,"$2,074,302","$2,575,598"
Acie Law,2008,"$2,071,680","$2,572,342"
Hilton Armstrong,2008,"$2,032,800","$2,524,066"
Nate Robinson,2008,"$2,020,179","$2,508,395"
Jarrett Jack,2008,"$2,002,623","$2,486,596"
Walter Herrmann,2008,"$2,000,000","$2,483,339"
Eddie Jones,2008,"$2,000,000","$2,483,339"
Brevin Knight,2008,"$2,000,000","$2,483,339"
Jerryd Bayless,2008,"$1,993,560","$2,475,343"
Francisco Garcia,2008,"$1,983,454","$2,462,795"
Grant Hill,2008,"$1,976,400","$2,454,036"
Thaddeus Young,2008,"$1,968,120","$2,443,755"
Luther Head,2008,"$1,962,378","$2,436,625"
Johan Petro,2008,"$1,939,893","$2,408,706"
Thabo Sefolosha,2008,"$1,931,160","$2,397,863"
Jarvis Hayes,2008,"$1,910,000","$2,371,589"
Brent Barry,2008,"$1,910,000","$2,371,589"
Anthony Johnson,2008,"$1,910,000","$2,371,589"
Jason Thompson,2008,"$1,893,840","$2,351,524"
Jason Maxiell,2008,"$1,877,572","$2,331,324"
Julian Wright,2008,"$1,869,600","$2,321,426"
Ronnie Brewer,2008,"$1,834,680","$2,278,066"
Linas Kleiza,2008,"$1,824,493","$2,265,418"
Antoine Wright,2008,"$1,800,000","$2,235,005"
Brandon Rush,2008,"$1,799,160","$2,233,962"
David Lee,2008,"$1,788,033","$2,220,146"
Al Thornton,2008,"$1,776,240","$2,205,503"
Chuck Hayes,2008,"$1,768,000","$2,195,272"
Cedric Simmons,2008,"$1,742,760","$2,163,932"
Adrian Griffin,2008,"$1,711,000","$2,124,497"
Anthony Randolph,2008,"$1,709,280","$2,122,361"
Francisco Elson,2008,"$1,700,000","$2,110,838"
Goran Dragic,2008,"$1,700,000","$2,110,838"
Rodney Stuckey,2008,"$1,687,320","$2,095,094"
Smush Parker,2008,"$1,660,000","$2,061,172"
Rodney Carney,2008,"$1,655,760","$2,055,907"
Robin Lopez,2008,"$1,623,720","$2,016,124"
Travis Diener,2008,"$1,620,000","$2,011,505"
Nick Young,2008,"$1,602,960","$1,990,347"
Devean George,2008,"$1,600,000","$1,986,671"
Justin Reed,2008,"$1,573,000","$1,953,146"
Shawne Williams,2008,"$1,572,960","$1,953,097"
Hamed Haddadi,2008,"$1,572,221","$1,952,179"
Marreese Speights,2008,"$1,542,600","$1,915,399"
Sean Williams,2008,"$1,522,920","$1,890,963"
Ronald Murray,2008,"$1,500,000","$1,862,504"
Jose Juan Barea,2008,"$1,500,000","$1,862,504"
Patrick O'Bryant,2008,"$1,500,000","$1,862,504"
Roy Hibbert,2008,"$1,465,400","$1,819,543"
Marco Belinelli,2008,"$1,446,720","$1,796,348"
Oleksiy Pecherov,2008,"$1,446,720","$1,796,348"
Quincy Douby,2008,"$1,427,040","$1,771,912"
JaVale McGee,2008,"$1,392,240","$1,728,702"
Javaris Crittenton,2008,"$1,381,560","$1,715,441"
Renaldo Balkman,2008,"$1,369,920","$1,700,988"
JJ Hickson,2008,"$1,329,480","$1,650,775"
Jason Smith,2008,"$1,326,360","$1,646,901"
Calvin Booth,2008,"$1,319,651","$1,638,570"
Rajon Rondo,2008,"$1,315,080","$1,632,895"
Malik Allen,2008,"$1,300,000","$1,614,170"
Alexis Ajinca,2008,"$1,276,320","$1,584,768"
Daequan Cook,2008,"$1,273,200","$1,580,894"
Marcus Williams,2008,"$1,262,520","$1,567,633"
Lorenzen Wright,2008,"$1,262,275","$1,567,328"
Brian Skinner,2008,"$1,262,275","$1,567,328"
Jason Williams,2008,"$1,262,275","$1,567,328"
Kevin Ollie,2008,"$1,262,275","$1,567,328"
Theo Ratliff,2008,"$1,262,275","$1,567,328"
Sam Cassell,2008,"$1,262,275","$1,567,328"
Jacque Vaughn,2008,"$1,262,275","$1,567,328"
Roko Ukic,2008,"$1,250,000","$1,552,087"
Ryan Anderson,2008,"$1,225,200","$1,521,293"
Jared Dudley,2008,"$1,222,320","$1,517,717"
Josh Boone,2008,"$1,212,120","$1,505,052"
Ronnie Price,2008,"$1,188,000","$1,475,103"
Courtney Lee,2008,"$1,176,240","$1,460,501"
Wilson Chandler,2008,"$1,173,480","$1,457,074"
Kyle Lowry,2008,"$1,163,520","$1,444,707"
Anthony Carter,2008,"$1,147,533","$1,424,857"
Lindsey Hunter,2008,"$1,143,473","$1,419,816"
Jamaal Magloire,2008,"$1,141,838","$1,417,785"
Ryan Bowen,2008,"$1,141,838","$1,417,785"
Sean Marks,2008,"$1,141,838","$1,417,785"
Michael Ruffin,2008,"$1,141,838","$1,417,785"
Kosta Koufos,2008,"$1,129,320","$1,402,242"
Rudy Fernandez,2008,"$1,084,080","$1,346,069"
Morris Almond,2008,"$1,081,440","$1,342,791"
Jordan Farmar,2008,"$1,080,000","$1,341,003"
Ime Udoka,2008,"$1,080,000","$1,341,003"
Sergio Rodriguez,2008,"$1,048,800","$1,302,263"
Aaron Brooks,2008,"$1,045,560","$1,298,240"
Maurice Ager,2008,"$1,042,440","$1,294,366"
Nicolas Batum,2008,"$1,040,640","$1,292,131"
Mardy Collins,2008,"$1,034,760","$1,284,830"
Arron Afflalo,2008,"$1,015,440","$1,260,841"
Ian Mahinmi,2008,"$1,009,200","$1,253,093"
George Hill,2008,"$1,006,200","$1,249,368"
Alando Tucker,2008,"$1,001,880","$1,244,004"
Chris Andersen,2008,"$998,398","$1,239,680"
Mike Wilks,2008,"$998,398","$1,239,680"
Devin Brown,2008,"$998,398","$1,239,680"
Melvin Ely,2008,"$998,398","$1,239,680"
Juan Dixon,2008,"$998,398","$1,239,680"
Darrell Arthur,2008,"$977,160","$1,213,310"
Ryan Hollins,2008,"$972,581","$1,207,624"
Chris Quinn,2008,"$972,581","$1,207,624"
Donte Greene,2008,"$971,160","$1,205,860"
DJ White,2008,"$964,080","$1,197,069"
JR Giddens,2008,"$957,120","$1,188,427"
Keith McLeod,2008,"$926,678","$1,150,628"
Dahntay Jones,2008,"$926,678","$1,150,628"
Kareem Rush,2008,"$926,678","$1,150,628"
Matt Barnes,2008,"$926,678","$1,150,628"
Yakhouba Diawara,2008,"$875,000","$1,086,461"
Gerald Green,2008,"$854,957","$1,061,574"
Josh Powell,2008,"$854,957","$1,061,574"
Quinton Ross,2008,"$854,957","$1,061,574"
Royal Ivey,2008,"$854,957","$1,061,574"
Brandon Bass,2008,"$826,269","$1,025,953"
James Singleton,2008,"$826,269","$1,025,953"
Von Wafer,2008,"$826,269","$1,025,953"
Stephen Graham,2008,"$826,269","$1,025,953"
Shavlik Randolph,2008,"$826,269","$1,025,953"
Jake Voskuhl,2008,"$826,153","$1,025,809"
Joey Dorsey,2008,"$816,500","$1,013,823"
Kyrylo Fesenko,2008,"$810,000","$1,005,752"
Kyle Weaver,2008,"$806,452","$1,001,347"
Randolph Morris,2008,"$797,581","$990,332"
Solomon Jones,2008,"$797,581","$990,332"
Leon Powe,2008,"$797,581","$990,332"
Anthony Roberson,2008,"$797,581","$990,332"
Tarence Kinsey,2008,"$797,581","$990,332"
Steve Novak,2008,"$797,581","$990,332"
Cheikh Samb,2008,"$797,581","$990,332"
Shannon Brown,2008,"$797,581","$990,332"
Juaquin Hawkins,2008,"$797,581","$990,332"
Paul Millsap,2008,"$797,581","$990,332"
Dikembe Mutombo,2008,"$794,491","$986,495"
Jeremy Richardson,2008,"$769,431","$955,379"
Luc Mbah a Moute,2008,"$757,000","$939,944"
Ramon Sessions,2008,"$722,517","$897,127"
Mario West,2008,"$711,517","$883,469"
Thomas Gardner,2008,"$711,517","$883,469"
Gabe Pruitt,2008,"$711,517","$883,469"
Glen Davis,2008,"$711,517","$883,469"
Aaron Gray,2008,"$711,517","$883,469"
Will Bynum,2008,"$711,517","$883,469"
CJ Watson,2008,"$711,517","$883,469"
Josh McRoberts,2008,"$711,517","$883,469"
Alex Acker,2008,"$711,517","$883,469"
Jamario Moon,2008,"$711,517","$883,469"
Joel Anthony,2008,"$711,517","$883,469"
Marcin Gortat,2008,"$711,517","$883,469"
Willie Solomon,2008,"$711,517","$883,469"
Dominic McGuire,2008,"$711,517","$883,469"
Mario Chalmers,2008,"$700,000","$869,168"
Fred Jones,2008,"$622,531","$772,978"
Austin Croshere,2008,"$601,436","$746,784"
DeAndre Jordan,2008,"$550,000","$682,918"
Henry Walker,2008,"$542,114","$673,126"
Mike Taylor,2008,"$500,000","$620,834"
Darnell Jackson,2008,"$450,000","$558,751"
Chris Douglas-Roberts,2008,"$442,411","$549,328"
Othello Hunter,2008,"$442,114","$548,959"
Sean Singletary,2008,"$442,114","$548,959"
Sonny Weems,2008,"$442,114","$548,959"
Walter Sharpe,2008,"$442,114","$548,959"
Anthony Morrow,2008,"$442,114","$548,959"
Sun Yue,2008,"$442,114","$548,959"
Bobby Brown,2008,"$442,114","$548,959"
Nathan Jawai,2008,"$442,114","$548,959"
Rob Kurz,2008,"$429,111","$532,814"
Jermareo Davidson,2008,"$422,725","$524,884"
Eddie Gill,2008,"$387,613","$481,287"
Shaun Livingston,2008,"$370,000","$459,417"
Malik Hairston,2008,"$351,091","$435,939"
Paul Davis,2008,"$328,416","$407,784"
Hassan Adams,2008,"$297,163","$368,978"
Jawad Williams,2008,"$244,463","$303,542"
Dee Brown,2008,"$238,567","$296,221"
Anthony Tolliver,2008,"$213,255","$264,792"
Cartier Martin,2008,"$200,252","$248,646"
Trey Johnson,2008,"$187,258","$232,512"
Courtney Sims,2008,"$184,648","$229,271"
DeMarcus Nelson,2008,"$182,047","$226,042"
Steven Hill,2008,"$148,238","$184,062"
Blake Ahearn,2008,"$125,562","$155,906"
Linton Johnson,2008,"$125,374","$155,673"
Andre Brown,2008,"$107,908","$133,986"
Demetris Nichols,2008,"$87,893","$109,134"
Desmon Farmer,2008,"$83,708","$103,937"
Richard Hendrix,2008,"$57,215","$71,042"
Dwayne Jones,2008,"$46,812","$58,125"
Tracy McGrady,2009,"$23,239,562","$29,273,532"
Kobe Bryant,2009,"$23,034,375","$29,015,070"
Jermaine O'Neal,2009,"$23,016,000","$28,991,924"
Tim Duncan,2009,"$22,183,220","$27,942,919"
Shaquille O'Neal,2009,"$20,000,000","$25,192,843"
Dirk Nowitzki,2009,"$19,795,714","$24,935,516"
Paul Pierce,2009,"$19,795,712","$24,935,513"
Rashard Lewis,2009,"$18,876,000","$23,777,005"
Ray Allen,2009,"$18,776,860","$23,652,124"
Michael Redd,2009,"$17,040,000","$21,464,302"
Pau Gasol,2009,"$16,452,000","$20,723,633"
Andrei Kirilenko,2009,"$16,452,000","$20,723,633"
Kevin Garnett,2009,"$16,400,000","$20,658,131"
Yao Ming,2009,"$16,378,325","$20,630,828"
Amare Stoudemire,2009,"$16,378,325","$20,630,828"
Vince Carter,2009,"$16,300,000","$20,532,167"
Gilbert Arenas,2009,"$16,192,080","$20,396,226"
Zach Randolph,2009,"$16,000,000","$20,154,274"
LeBron James,2009,"$15,779,912","$19,877,042"
Carmelo Anthony,2009,"$15,779,912","$19,877,042"
Dwyane Wade,2009,"$15,779,912","$19,877,042"
Chris Bosh,2009,"$15,779,912","$19,877,042"
Kenyon Martin,2009,"$15,363,636","$19,352,683"
Dwight Howard,2009,"$15,202,590","$19,149,823"
Joe Johnson,2009,"$14,976,754","$18,865,351"
Elton Brand,2009,"$14,858,471","$18,716,356"
Richard Jefferson,2009,"$14,200,000","$17,886,918"
Larry Hughes,2009,"$13,655,268","$17,200,751"
Chris Paul,2009,"$13,520,500","$17,030,992"
Carlos Boozer,2009,"$13,520,500","$17,030,992"
Predrag Stojakovic,2009,"$13,392,000","$16,869,128"
Jason Richardson,2009,"$13,333,333","$16,795,228"
Steve Nash,2009,"$13,125,000","$16,532,803"
Tony Parker,2009,"$12,600,000","$15,871,491"
Andrew Bynum,2009,"$12,526,998","$15,779,535"
Deron Williams,2009,"$12,323,900","$15,523,704"
Brad Miller,2009,"$12,250,000","$15,430,616"
Andre Iguodala,2009,"$12,200,000","$15,367,634"
Baron Davis,2009,"$12,150,000","$15,304,652"
Erick Dampier,2009,"$12,115,500","$15,261,194"
Chauncey Billups,2009,"$12,100,000","$15,241,670"
Samuel Dalembert,2009,"$12,025,694","$15,148,071"
Al Jefferson,2009,"$12,000,000","$15,115,706"
Tyson Chandler,2009,"$11,850,000","$14,926,759"
Antawn Jamison,2009,"$11,641,095","$14,663,614"
Richard Hamilton,2009,"$11,625,000","$14,643,340"
Zydrunas Ilgauskas,2009,"$11,541,074","$14,537,623"
Troy Murphy,2009,"$11,047,619","$13,916,046"
Monta Ellis,2009,"$11,000,000","$13,856,063"
Josh Howard,2009,"$10,890,000","$13,717,503"
Josh Smith,2009,"$10,800,000","$13,604,135"
Manu Ginobili,2009,"$10,728,130","$13,513,605"
Bobby Simmons,2009,"$10,560,000","$13,301,821"
Emeka Okafor,2009,"$10,538,937","$13,275,289"
Nenê,2009,"$10,520,000","$13,251,435"
Eddy Curry,2009,"$10,500,423","$13,226,775"
Chris Kaman,2009,"$10,400,000","$13,100,278"
Luol Deng,2009,"$10,370,425","$13,063,024"
Tayshaun Prince,2009,"$10,324,380","$13,005,024"
Kevin Martin,2009,"$10,180,170","$12,823,371"
Al Harrington,2009,"$10,026,875","$12,630,274"
Ben Gordon,2009,"$10,000,000","$12,596,421"
Andrew Bogut,2009,"$10,000,000","$12,596,421"
Danny Granger,2009,"$9,930,500","$12,508,876"
Jason Terry,2009,"$9,862,500","$12,423,220"
Mike Dunleavy,2009,"$9,780,992","$12,320,550"
Caron Butler,2009,"$9,780,970","$12,320,522"
Mike Miller,2009,"$9,750,000","$12,281,511"
Kirk Hinrich,2009,"$9,500,000","$11,966,600"
Cuttino Mobley,2009,"$9,500,000","$11,966,600"
Earl Watson,2009,"$9,400,000","$11,840,636"
Jamal Crawford,2009,"$9,360,000","$11,790,250"
Quentin Richardson,2009,"$9,352,400","$11,780,677"
Gerald Wallace,2009,"$9,075,000","$11,431,252"
David West,2009,"$9,075,000","$11,431,252"
Boris Diaw,2009,"$9,000,000","$11,336,779"
Andris Biedrins,2009,"$9,000,000","$11,336,779"
Darius Miles,2009,"$9,000,000","$11,336,779"
Hidayet Turkoglu,2009,"$9,000,000","$11,336,779"
Mehmet Okur,2009,"$9,000,000","$11,336,779"
Corey Maggette,2009,"$8,937,931","$11,258,594"
Maurice Williams,2009,"$8,860,000","$11,160,429"
Kenny Thomas,2009,"$8,775,000","$11,053,360"
TJ Ford,2009,"$8,500,000","$10,706,958"
Devin Harris,2009,"$8,400,000","$10,580,994"
Jose Calderon,2009,"$8,219,009","$10,353,010"
Jason Kidd,2009,"$8,000,000","$10,077,137"
Mark Blount,2009,"$7,962,500","$10,029,900"
Tim Thomas,2009,"$7,773,055","$9,791,267"
Paul Millsap,2009,"$7,692,932","$9,690,341"
Stephen Jackson,2009,"$7,650,000","$9,636,262"
Marcus Camby,2009,"$7,650,000","$9,636,262"
Marvin Williams,2009,"$7,500,000","$9,447,316"
Antonio McDyess,2009,"$7,500,000","$9,447,315"
Lamar Odom,2009,"$7,500,000","$9,447,316"
Darko Milicic,2009,"$7,500,000","$9,447,316"
Andres Nocioni,2009,"$7,500,000","$9,447,316"
Etan Thomas,2009,"$7,350,000","$9,258,369"
Marko Jaric,2009,"$7,100,000","$8,943,459"
Udonis Haslem,2009,"$7,100,000","$8,943,459"
David Lee,2009,"$7,000,000","$8,817,495"
Shane Battier,2009,"$6,864,200","$8,646,435"
Joel Przybilla,2009,"$6,857,725","$8,638,279"
Brian Cardinal,2009,"$6,750,000","$8,502,584"
Dan Gadzuric,2009,"$6,749,260","$8,501,652"
Andre Miller,2009,"$6,730,800","$8,478,399"
Shawn Marion,2009,"$6,635,068","$8,357,811"
Jerome James,2009,"$6,600,000","$8,313,638"
Leandro Barbosa,2009,"$6,600,000","$8,313,638"
Shareef Abdur-Rahim,2009,"$6,600,000","$8,313,638"
Andrea Bargnani,2009,"$6,527,491","$8,222,302"
Charlie Villanueva,2009,"$6,500,000","$8,187,674"
Luke Ridnour,2009,"$6,500,000","$8,187,674"
Matt Harpring,2009,"$6,500,000","$8,187,674"
Nazr Mohammed,2009,"$6,466,600","$8,145,602"
Vladimir Radmanovic,2009,"$6,466,600","$8,145,602"
Jared Jeffries,2009,"$6,466,600","$8,145,602"
Mike James,2009,"$6,466,600","$8,145,602"
Anderson Varejao,2009,"$6,300,000","$7,935,745"
Tony Battie,2009,"$6,292,000","$7,925,668"
Nick Collison,2009,"$6,250,000","$7,872,763"
Mike Bibby,2009,"$6,217,617","$7,831,972"
Morris Peterson,2009,"$6,212,960","$7,826,106"
Jason Kapono,2009,"$6,212,960","$7,826,106"
Jamaal Tinsley,2009,"$6,190,300","$7,797,562"
Jameer Nelson,2009,"$6,138,888","$7,732,802"
Jeff Foster,2009,"$6,077,500","$7,655,475"
DeSagana Diop,2009,"$6,031,800","$7,597,909"
James Posey,2009,"$6,031,800","$7,597,909"
Chris Duhon,2009,"$6,031,800","$7,597,909"
Beno Udrih,2009,"$6,031,800","$7,597,909"
Brendan Haywood,2009,"$6,000,000","$7,557,853"
Antonio Daniels,2009,"$5,863,580","$7,386,012"
Rasheed Wallace,2009,"$5,854,000","$7,373,945"
Trevor Ariza,2009,"$5,854,000","$7,373,945"
Metta World Peace,2009,"$5,854,000","$7,373,945"
Marcin Gortat,2009,"$5,854,000","$7,373,945"
LaMarcus Aldridge,2009,"$5,844,827","$7,362,390"
Francisco Garcia,2009,"$5,800,000","$7,305,924"
JR Smith,2009,"$5,508,426","$6,938,645"
Raymond Felton,2009,"$5,501,196","$6,929,538"
John Salmons,2009,"$5,456,000","$6,872,607"
Nenad Krstic,2009,"$5,400,000","$6,802,067"
Greg Oden,2009,"$5,361,240","$6,753,244"
Mickael Pietrus,2009,"$5,300,000","$6,676,103"
Adam Morrison,2009,"$5,257,229","$6,622,227"
Raja Bell,2009,"$5,250,000","$6,613,121"
Speedy Claxton,2009,"$5,209,454","$6,562,047"
Derrick Rose,2009,"$5,184,480","$6,530,589"
Kyle Korver,2009,"$5,155,115","$6,493,600"
Rafer Alston,2009,"$5,053,133","$6,365,139"
Derek Fisher,2009,"$5,048,000","$6,358,673"
Jason Maxiell,2009,"$5,000,000","$6,298,210"
Sasha Vujacic,2009,"$5,000,000","$6,298,210"
Blake Griffin,2009,"$4,983,480","$6,277,401"
Louis Williams,2009,"$4,972,500","$6,263,570"
Reggie Evans,2009,"$4,960,000","$6,247,825"
Steve Blake,2009,"$4,930,000","$6,210,035"
Luke Walton,2009,"$4,840,000","$6,096,668"
Kevin Durant,2009,"$4,796,880","$6,042,352"
Zaza Pachulia,2009,"$4,750,000","$5,983,300"
Tyrus Thomas,2009,"$4,743,598","$5,975,236"
Matt Carroll,2009,"$4,700,000","$5,920,318"
Michael Beasley,2009,"$4,638,600","$5,842,976"
Marcus Banks,2009,"$4,553,793","$5,736,149"
Darius Songaila,2009,"$4,526,000","$5,701,140"
Drew Gooden,2009,"$4,500,000","$5,668,389"
Jarrett Jack,2009,"$4,500,000","$5,668,389"
Hasheem Thabeet,2009,"$4,458,840","$5,616,542"
Trenton Hassell,2009,"$4,350,000","$5,479,443"
Martell Webster,2009,"$4,344,000","$5,471,885"
James Jones,2009,"$4,320,000","$5,441,654"
Al Horford,2009,"$4,307,640","$5,426,085"
Delonte West,2009,"$4,254,250","$5,358,832"
Kendrick Perkins,2009,"$4,250,000","$5,353,479"
OJ Mayo,2009,"$4,165,560","$5,247,115"
Ronny Turiaf,2009,"$4,140,000","$5,214,918"
Kwame Brown,2009,"$4,100,000","$5,164,532"
Daniel Gibson,2009,"$4,088,500","$5,150,047"
James Harden,2009,"$4,054,160","$5,106,790"
Nate Robinson,2009,"$4,000,000","$5,038,568"
Travis Outlaw,2009,"$4,000,000","$5,038,568"
Brandon Bass,2009,"$4,000,000","$5,038,568"
Rasual Butler,2009,"$3,945,000","$4,969,288"
Brandon Roy,2009,"$3,910,816","$4,926,228"
Fabricio Oberto,2009,"$3,900,000","$4,912,603"
DeShawn Stevenson,2009,"$3,886,928","$4,896,138"
Mike Conley,2009,"$3,883,800","$4,892,198"
Ryan Gomes,2009,"$3,867,500","$4,871,666"
Kurt Thomas,2009,"$3,800,000","$4,786,640"
Roger Mason,2009,"$3,780,000","$4,761,447"
Russell Westbrook,2009,"$3,755,640","$4,730,762"
CJ Miles,2009,"$3,700,000","$4,660,676"
Steven Hunter,2009,"$3,696,000","$4,655,637"
Willie Green,2009,"$3,682,000","$4,638,002"
Ramon Sessions,2009,"$3,670,667","$4,623,726"
Amir Johnson,2009,"$3,666,666","$4,618,687"
Chris Andersen,2009,"$3,650,000","$4,597,693"
Tyreke Evans,2009,"$3,610,080","$4,547,409"
Charlie Bell,2009,"$3,596,000","$4,529,673"
Randy Foye,2009,"$3,575,761","$4,504,179"
Keyon Dooling,2009,"$3,564,000","$4,489,364"
Jeff Green,2009,"$3,516,960","$4,430,111"
Brian Cook,2009,"$3,500,000","$4,408,747"
Carlos Delfino,2009,"$3,500,000","$4,408,747"
Brian Scalabrine,2009,"$3,413,793","$4,300,157"
Kevin Love,2009,"$3,401,040","$4,284,093"
Luis Scola,2009,"$3,375,600","$4,252,048"
Damien Wilkins,2009,"$3,300,000","$4,156,819"
Rudy Gay,2009,"$3,280,997","$4,132,882"
Matt Bonner,2009,"$3,240,380","$4,081,719"
Marc Gasol,2009,"$3,240,000","$4,081,240"
Kris Humphries,2009,"$3,200,000","$4,030,854"
Yi Jianlian,2009,"$3,194,400","$4,023,800"
